,image,scene,0,1,6,7,11,12,13,14,15,17,18,sum
31047,0000005619.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31048,0000005619.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31049,0000005619.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31051,0000005620.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31052,0000005620.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31053,0000005620.png,/2013_05_28_drive_0006_sync,1,0,0,0,0,0,1,1,0,0,0,3
31054,0000005620.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31055,0000005621.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31056,0000005621.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31057,0000005621.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31059,0000005622.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31060,0000005622.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31061,0000005622.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31062,0000005623.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31063,0000005623.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31064,0000005623.png,/2013_05_28_drive_0006_sync,1,0,0,0,0,0,1,1,0,0,0,3
31065,0000005623.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31067,0000005624.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31068,0000005624.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31069,0000005624.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31070,0000005625.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31071,0000005625.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31072,0000005625.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31074,0000005626.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31075,0000005626.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31076,0000005626.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31078,0000005627.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31079,0000005627.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31080,0000005627.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31082,0000005628.png,/2013_05_28_drive_0004_sync,1,1,0,0,1,0,1,1,0,0,0,5
31083,0000005628.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31084,0000005628.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31085,0000005628.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31087,0000005629.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31088,0000005629.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31089,0000005629.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31091,0000005630.png,/2013_05_28_drive_0004_sync,1,1,0,0,1,0,0,1,0,0,0,4
31092,0000005630.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31093,0000005630.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31095,0000005631.png,/2013_05_28_drive_0004_sync,1,1,0,0,1,0,0,0,0,0,0,3
31096,0000005631.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31097,0000005631.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31098,0000005632.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31099,0000005632.png,/2013_05_28_drive_0004_sync,1,1,0,0,1,0,1,1,0,0,0,5
31100,0000005632.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31101,0000005632.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31102,0000005633.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31103,0000005633.png,/2013_05_28_drive_0004_sync,1,1,0,0,1,0,1,1,0,0,0,5
31105,0000005633.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31106,0000005634.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31107,0000005634.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31109,0000005634.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31110,0000005635.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31111,0000005635.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31113,0000005635.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31114,0000005636.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31115,0000005636.png,/2013_05_28_drive_0004_sync,1,1,0,1,1,0,1,1,0,0,0,6
31117,0000005636.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31118,0000005637.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31119,0000005637.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31121,0000005637.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31122,0000005638.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31123,0000005638.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31125,0000005638.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31126,0000005639.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31127,0000005639.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31129,0000005639.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31130,0000005640.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31131,0000005640.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31133,0000005640.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31134,0000005641.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31135,0000005641.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31137,0000005641.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31138,0000005642.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31139,0000005642.png,/2013_05_28_drive_0004_sync,1,1,0,1,0,0,1,1,0,0,0,5
31141,0000005642.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31142,0000005643.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31143,0000005643.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31145,0000005643.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31146,0000005644.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31147,0000005644.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31149,0000005644.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31150,0000005645.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31151,0000005645.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31153,0000005645.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31154,0000005645.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31155,0000005646.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31156,0000005646.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31158,0000005646.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31159,0000005647.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31160,0000005647.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31162,0000005647.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31163,0000005648.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31164,0000005648.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31166,0000005648.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31167,0000005648.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31168,0000005649.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31169,0000005649.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31171,0000005649.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31172,0000005650.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31173,0000005650.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31175,0000005650.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31176,0000005650.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31177,0000005651.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31178,0000005651.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,1,0,0,0,4
31180,0000005651.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31181,0000005652.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31182,0000005652.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31184,0000005652.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31185,0000005652.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31186,0000005653.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31187,0000005653.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31189,0000005653.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31191,0000005654.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31193,0000005654.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31194,0000005654.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31195,0000005655.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31196,0000005655.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31198,0000005655.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31199,0000005656.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31200,0000005656.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31201,0000005656.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31202,0000005656.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31203,0000005656.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31204,0000005657.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31205,0000005657.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31206,0000005657.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31207,0000005657.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31209,0000005658.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31210,0000005658.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31211,0000005658.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31212,0000005658.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31213,0000005659.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31214,0000005659.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31215,0000005659.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31216,0000005659.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31217,0000005660.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31218,0000005660.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31219,0000005660.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31220,0000005660.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31221,0000005661.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31222,0000005661.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31223,0000005661.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31224,0000005661.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31225,0000005661.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31226,0000005662.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31227,0000005662.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31228,0000005662.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31229,0000005662.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31230,0000005663.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31231,0000005663.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31232,0000005663.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31233,0000005663.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31234,0000005664.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31235,0000005664.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31236,0000005664.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31237,0000005664.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31238,0000005665.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31239,0000005665.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31240,0000005665.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31241,0000005665.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31242,0000005666.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31243,0000005666.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31244,0000005666.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31245,0000005666.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31246,0000005667.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31247,0000005667.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31248,0000005667.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31249,0000005667.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31250,0000005668.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31251,0000005668.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31252,0000005668.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31253,0000005668.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31254,0000005669.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31255,0000005669.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31256,0000005669.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31257,0000005669.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31258,0000005670.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31259,0000005670.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31260,0000005670.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31261,0000005670.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31262,0000005671.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31263,0000005671.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31264,0000005671.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31265,0000005671.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31266,0000005672.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31267,0000005672.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31268,0000005672.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31269,0000005672.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31270,0000005673.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31271,0000005673.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31272,0000005673.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31273,0000005673.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31274,0000005674.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31275,0000005674.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31276,0000005674.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31277,0000005674.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31278,0000005675.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31279,0000005675.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31280,0000005675.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31281,0000005675.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31282,0000005676.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31283,0000005676.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31284,0000005676.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31285,0000005676.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31286,0000005677.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31287,0000005677.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31288,0000005677.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
31289,0000005677.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31290,0000005678.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31291,0000005678.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31292,0000005678.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,1,1,0,0,1,0,5
31293,0000005678.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31294,0000005679.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31295,0000005679.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31296,0000005679.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,1,1,0,0,1,0,5
31297,0000005679.png,/2013_05_28_drive_0006_sync,1,0,0,0,1,0,1,1,0,0,0,4
31298,0000005679.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31299,0000005680.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31300,0000005680.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31301,0000005680.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31302,0000005680.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31303,0000005681.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31304,0000005681.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31305,0000005681.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,1,1,0,0,1,0,5
31306,0000005681.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31307,0000005681.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31308,0000005682.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31309,0000005682.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31310,0000005682.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,1,1,0,0,1,0,5
31311,0000005682.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31312,0000005683.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31313,0000005683.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31314,0000005683.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31315,0000005683.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31316,0000005683.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31317,0000005684.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31318,0000005684.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31319,0000005684.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31320,0000005684.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31321,0000005685.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31322,0000005685.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31323,0000005685.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31324,0000005685.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31325,0000005685.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31326,0000005686.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31327,0000005686.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31328,0000005686.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31329,0000005686.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31330,0000005687.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31331,0000005687.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31332,0000005687.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31333,0000005687.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31334,0000005687.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
31335,0000005688.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31336,0000005688.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31337,0000005688.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31338,0000005688.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31339,0000005689.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31340,0000005689.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31341,0000005689.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31342,0000005689.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31343,0000005689.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31344,0000005690.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31345,0000005690.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31346,0000005690.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31347,0000005690.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31348,0000005691.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
31349,0000005691.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
31350,0000005691.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,1,1,0,0,1,0,6
31351,0000005691.png,/2013_05_28_drive_0006_sync,1,1,0,0,1,0,1,1,0,0,0,5
31352,0000005691.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
31353,0000005692.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
